engagement_id,record_id,metric_name,metric_value,denominator_name,denominator_value,normalized_value,collection_timestamp,provenance_ids,comparability_note
EN-000663,LI-7469991780231487488,public_interactions,5,creator_median_public_interactions,12,0.4166666666666667,2026-08-02T18:05:05.577Z,PV-00700,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000664,LI-7470002998279168001,public_interactions,23,creator_median_public_interactions,21,1.0952380952380953,2026-08-02T18:05:05.577Z,PV-00878,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000665,LI-7470080763699470336,public_interactions,60,creator_median_public_interactions,66,0.9090909090909091,2026-08-02T18:05:05.577Z,PV-00824,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000666,LI-7470086074615177217,public_interactions,5,creator_median_public_interactions,16,0.3125,2026-08-02T18:05:05.577Z,PV-00716,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000667,LI-7470097577141669889,public_interactions,1,creator_median_public_interactions,8,0.125,2026-08-02T18:05:05.577Z,PV-00900,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000668,LI-7470120775623004160,impressions,249,,,,2026-08-02T17:54:48.533Z,PV-00999,Raw observation; no valid denominator available.
EN-000669,LI-7470120775623004160,reactions,4,impressions,249,0.01606425702811245,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000670,LI-7470120775623004160,comments,0,impressions,249,0,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000671,LI-7470120775623004160,reposts,0,impressions,249,0,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000672,LI-7470120775623004160,saves,0,impressions,249,0,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000673,LI-7470120775623004160,sends,0,impressions,249,0,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000674,LI-7470120775623004160,profile_viewers_from_post,0,impressions,249,0,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000675,LI-7470120775623004160,followers_gained,1,impressions,249,0.004016064257028112,2026-08-02T17:54:48.533Z,PV-00999,Within-post rate; compare only at similar maturity and audience conditions.
EN-000676,LI-7470120775623004160,public_interactions,4,creator_median_public_interactions,,,2026-08-02T17:54:48.533Z,PV-00999,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000677,LI-7470123462229962752,public_interactions,57,creator_median_public_interactions,56,1.0178571428571428,2026-08-02T18:05:05.577Z,PV-00791,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000678,LI-7470168105558634496,public_interactions,38,creator_median_public_interactions,69,0.5507246376811594,2026-08-02T18:05:05.577Z,PV-00571,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000679,LI-7470373054867718144,public_interactions,657,creator_median_public_interactions,451.5,1.4551495016611296,2026-08-02T18:05:05.577Z,PV-00814,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000680,LI-7470414535900876800,public_interactions,1280,creator_median_public_interactions,679,1.8851251840942562,2026-08-02T18:05:05.577Z,PV-00082|PV-00483,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000681,LI-7470454064850493440,public_interactions,362,creator_median_public_interactions,58,6.241379310344827,2026-08-02T18:05:05.577Z,PV-00605,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000682,LI-7470469573981515776,impressions,153,,,,2026-08-02T17:55:09.999Z,PV-01000,Raw observation; no valid denominator available.
EN-000683,LI-7470469573981515776,reactions,3,impressions,153,0.0196078431372549,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000684,LI-7470469573981515776,comments,0,impressions,153,0,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000685,LI-7470469573981515776,reposts,0,impressions,153,0,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000686,LI-7470469573981515776,saves,0,impressions,153,0,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000687,LI-7470469573981515776,sends,0,impressions,153,0,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000688,LI-7470469573981515776,profile_viewers_from_post,1,impressions,153,0.006535947712418301,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000689,LI-7470469573981515776,followers_gained,0,impressions,153,0,2026-08-02T17:55:09.999Z,PV-01000,Within-post rate; compare only at similar maturity and audience conditions.
EN-000690,LI-7470469573981515776,public_interactions,3,creator_median_public_interactions,,,2026-08-02T17:55:09.999Z,PV-01000,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000691,LI-7470475519139119106,public_interactions,3,creator_median_public_interactions,1,3,2026-08-02T18:05:05.577Z,PV-00753,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000692,LI-7470565974249988096,public_interactions,56,creator_median_public_interactions,58,0.9655172413793104,2026-08-02T18:05:05.577Z,PV-00606,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000693,LI-7470676683679776768,public_interactions,11,creator_median_public_interactions,8.5,1.2941176470588236,2026-08-02T18:05:05.577Z,PV-00940,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000694,LI-7470716638506618880,public_interactions,4,creator_median_public_interactions,12,0.3333333333333333,2026-08-02T18:05:05.577Z,PV-00701,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000695,LI-7470744054700589057,public_interactions,671,creator_median_public_interactions,167,4.017964071856287,2026-08-02T18:05:05.577Z,PV-00080|PV-00482,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000696,LI-7470761283743715329,public_interactions,79,creator_median_public_interactions,82,0.9634146341463414,2026-08-02T18:05:05.577Z,PV-00580,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000697,LI-7470806817082777600,public_interactions,50,creator_median_public_interactions,16,3.125,2026-08-02T18:05:05.577Z,PV-00717,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000698,LI-7470808627033894913,public_interactions,211,creator_median_public_interactions,451.5,0.4673311184939092,2026-08-02T18:05:05.577Z,PV-00815,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000699,LI-7470822187214692354,public_interactions,6,creator_median_public_interactions,8,0.75,2026-08-02T18:05:05.577Z,PV-00901,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000700,LI-7470848008767827968,public_interactions,51,creator_median_public_interactions,69,0.7391304347826086,2026-08-02T18:05:05.577Z,PV-00572,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000701,LI-7470906690805096448,public_interactions,58,creator_median_public_interactions,69,0.8405797101449275,2026-08-02T18:05:05.577Z,PV-00573,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000702,LI-7470955861570527232,public_interactions,36,creator_median_public_interactions,183.5,0.19618528610354224,2026-08-02T18:05:05.577Z,PV-00851,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000703,LI-7471113166979252224,public_interactions,156,creator_median_public_interactions,94,1.6595744680851063,2026-08-02T18:05:05.577Z,PV-00680,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000704,LI-7471118088403533827,public_interactions,76,creator_median_public_interactions,82,0.926829268292683,2026-08-02T18:05:05.577Z,PV-00581,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000705,LI-7471169532758355968,public_interactions,1071,creator_median_public_interactions,1373,0.7800436999271668,2026-08-02T18:05:05.577Z,PV-00079|PV-00481,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000706,LI-7471199965839663104,public_interactions,1,creator_median_public_interactions,1,1,2026-08-02T18:05:05.577Z,PV-00754,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000707,LI-7471214320807477248,public_interactions,80,creator_median_public_interactions,82,0.975609756097561,2026-08-02T18:05:05.577Z,PV-00582,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000708,LI-7471227349410299906,public_interactions,138,creator_median_public_interactions,82,1.6829268292682926,2026-08-02T18:05:05.577Z,PV-00583,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000709,LI-7471274411938168833,public_interactions,15,creator_median_public_interactions,58,0.25862068965517243,2026-08-02T18:05:05.577Z,PV-00607,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000710,LI-7471388579693514752,public_interactions,21,creator_median_public_interactions,8.5,2.4705882352941178,2026-08-02T18:05:05.577Z,PV-00941,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000711,LI-7471426142412046336,public_interactions,3596,creator_median_public_interactions,1600.5,2.246797875663855,2026-08-02T18:05:05.577Z,PV-00524,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000712,LI-7471527231790489600,public_interactions,36,creator_median_public_interactions,16,2.25,2026-08-02T18:05:05.577Z,PV-00718,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000713,LI-7472113154982887424,public_interactions,3,creator_median_public_interactions,8.5,0.35294117647058826,2026-08-02T18:05:05.577Z,PV-00942,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000714,LI-7472238575145648128,public_interactions,12,creator_median_public_interactions,17,0.7058823529411765,2026-08-02T18:05:05.577Z,PV-00745,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000715,LI-7472261030279208961,public_interactions,12,creator_median_public_interactions,16,0.75,2026-08-02T18:05:05.577Z,PV-00719,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000716,LI-7472271902817042433,public_interactions,11,creator_median_public_interactions,8,1.375,2026-08-02T18:05:05.577Z,PV-00902,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000717,LI-7472279293490868225,public_interactions,28,creator_median_public_interactions,28,1,2026-08-02T18:05:05.577Z,PV-00657,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000718,LI-7472288023561261056,public_interactions,1,creator_median_public_interactions,1,1,2026-08-02T18:05:05.577Z,PV-00755,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000719,LI-7472293947885662208,public_interactions,98,creator_median_public_interactions,66,1.4848484848484849,2026-08-02T18:05:05.577Z,PV-00825,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000720,LI-7472349056678334464,public_interactions,76,creator_median_public_interactions,58,1.3103448275862069,2026-08-02T18:05:05.577Z,PV-00608,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000721,LI-7472377369958187008,public_interactions,38,creator_median_public_interactions,69,0.5507246376811594,2026-08-02T18:05:05.577Z,PV-00574,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000722,LI-7472453185832583168,public_interactions,24,creator_median_public_interactions,82,0.2926829268292683,2026-08-02T18:05:05.577Z,PV-00584,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000723,LI-7472475562708484096,public_interactions,10,creator_median_public_interactions,8.5,1.1764705882352942,2026-08-02T18:05:05.577Z,PV-00943,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
